Year,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles
"2012","48517","London","Westminster","A4","PU","530070","180460","Northumberland Ave","St Martins Pl","0.06","78","39","289","29","46","13","1","0","0","0","0","15","417"
"2012","48552","London","Westminster","A3211","PU","531000","180790","A400","LA Boundary","0.62","1000","1068","8777","322","1866","240","41","54","13","14","27","389","12423"
"2012","48553","London","Westminster","A302","PU","530239","179670","Parliament Square","A3211","0.12","268","176","1695","119","240","50","4","7","0","0","0","62","2292"
"2012","48576","London","Westminster","A3216","PU","528561","177902","LA Boundary","A3212 Grosvenor Rd","0.06","40","47","351","32","106","19","5","2","1","0","2","27","564"
"2012","48578","London","Westminster","A302","PU","530393","179673","LA Boundary","A3211","0.12","115","54","580","108","97","9","0","0","0","0","0","10","849"
"2012","48613","London","Westminster","A4","PU","530840","181050","A301","Strand","0.12","117","74","959","159","153","27","3","3","0","1","0","34","1381"
"2012","48821","London","Westminster","A3213","PU","529300","178500","A3214","A202","0.8","100","57","1717","141","397","75","3","0","0","0","0","79","2390"
"2012","56117","London","Westminster","A4","PU","530810","180940","Aldwych","Aldwych","0.24","294","173","1989","288","368","76","8","6","1","1","0","92","2909"
"2012","56431","London","Westminster","A40","PU","529080","181250","Regent St","Great Portland St","0.06","84","11","140","64","10","1","0","0","0","0","0","1","227"
"2012","56433","London","Westminster","A3214","PU","528800","179000","A3213","Victoria St","0.18","73","67","1243","212","210","46","3","3","1","2","1","56","1787"
"2012","56592","London","Westminster","A202","PU","530100","178200","A3212","LA Boundary","0.12","147","79","1535","113","332","52","8","5","0","2","4","71","2131"
"2012","56625","London","Westminster","A40","PU","528000","181020","Marble Arch","A41 Portman St","0.18","107","25","292","379","52","16","3","1","0","0","0","21","769"
"2012","56890","London","Westminster","A302","PU","530000","179550","Bressenden Place","Parliament Square","0.74","242","139","2908","454","751","154","10","25","2","1","2","195","4447"
"2012","57536","London","Westminster","A302","PU","528947","179161","Wilton Rd/Vauxhall Bridge Rd","Buckingham Palace Rd","0.12","57","27","289","93","71","21","3","4","0","0","2","29","509"
"2012","57537","London","Westminster","A501","PU","527862","181939","A41","A41","0.12","88","171","2568","134","455","113","10","33","0","3","13","173","3501"
"2012","57910","London","Westminster","A202","PU","529040","178950","Vauxhall Bridge Rd","Victoria St/Vauxhall Bridge Rd","0.18","48","65","756","96","183","44","4","2","0","1","1","53","1153"
"2012","58136","London","Westminster","A4","PU","529750","180380","Waterloo Pl","Cockspur St","0.06","18","31","307","50","73","20","2","1","0","0","0","23","484"
"2012","58172","London","Westminster","A202","PU","529621","178557","Wilton Rd","A3213","0.62","358","312","3886","290","1071","183","17","10","4","5","4","224","5784"
"2012","58173","London","Westminster","A4206","PU","526760","181690","Bishop's Bridge Road roundabout","Edgware Rd","0.37","93","282","7203","173","1370","177","44","49","0","7","14","291","9319"
"2012","70181","London","Westminster","A40","PU","526950","181700","A4206","A5/A501","0.12","48","174","2386","46","477","97","14","38","4","4","5","163","3246"
"2012","70190","London","Westminster","A4201","PU","529080","181350","A40","A5204","0.15","28","22","218","0","45","4","0","0","0","0","0","4","290"
"2012","70191","London","Westminster","A5204","PU","529000","181480","A4201 Langham Place","A4201 Great Portland St","0.06","42","34","164","0","66","8","2","0","0","0","0","10","274"
"2012","70192","London","Westminster","A400","PU","530250","180330","Trafalgar Sq","A3211","0.24","167","218","950","55","225","39","5","4","1","1","0","50","1499"
"2012","73225","London","Westminster","A4200","PU","530697","181140","A4","LA Boundary","0.12","175","91","720","143","174","46","4","5","1","0","0","56","1183"
"2012","74534","London","Westminster","A40","PU","525432","181677","LA Boundary","A4206","1.24","0","1801","26306","265","5289","1189","108","150","20","90","70","1628","35289"
"2012","74971","London","Westminster","A302","PU","528737","179285","Buckingham Palace Rd/Victoria St","lower Grosvenor Place","0.16","92","72","1033","176","271","61","8","6","2","2","2","80","1631"
"2012","74972","London","Westminster","A5","PU","527100","181660","A40","Praed St","0.06","25","30","495","58","113","25","2","1","0","0","1","30","725"
"2012","74973","London","Westminster","A41","PU","528050","181300","Gloucester Place","Baker St","0.12","33","12","179","1","19","4","0","0","0","0","0","5","215"
"2012","74974","London","Westminster","A41","PU","527900","181810","Gloucester Place","Baker St","0.12","2","4","43","1","18","3","1","0","0","0","0","4","68"
"2012","74975","London","Westminster","A41","PU","528000","181230","Seymour St","Portman Sq (north)","0.06","7","11","263","37","35","7","1","0","0","0","0","9","354"
"2012","74976","London","Westminster","A41","PU","528130","181300","Portman Sq (north)","Wigmore St","0.06","8","14","150","42","28","4","1","1","0","0","0","7","240"
"2012","74977","London","Westminster","A41","PU","527800","181860","York St","Marylebone Rd","0.06","7","11","263","37","35","7","1","0","0","0","0","9","354"
"2012","74978","London","Westminster","A41","PU","527950","181900","Marylebone Rd","York St","0.06","8","14","150","42","28","4","1","1","0","0","0","7","240"
"2012","80694","London","Westminster","A4","PU","529900","180470","Haymarket","Trafalgar Square","0.18","8","47","305","35","137","18","3","2","0","0","0","23","546"
"2012","81117","London","Westminster","A301","PU","530630","180780","A4","A301","0.12","284","78","617","204","129","36","3","2","1","0","0","42","1068"
"2012","81118","London","Westminster","A301","PU","530750","180580","A301","LA Boundary","0.06","123","53","371","104","86","13","1","1","0","0","0","15","629"
"2012","81119","London","Westminster","A301","PU","530640","180950","A301","LA Boundary","0.43","6","112","699","33","162","14","0","0","0","0","0","14","1019"
"2013","6119","London","Westminster","A4","PU","531060","181090","Aldwych","LA Boundary","0.19","214","87","1320","165","240","45","3","1","0","0","0","50","1861"
"2013","6120","London","Westminster","A4","PU","528900","180220","Hyde Park Corner","St James St","0.56","434","826","5967","522","1317","182","24","14","6","4","11","241","8873"
"2013","6152","London","Westminster","A5","PU","527500","181240","Sussex Gdns","Seymour St","0.37","107","157","2987","374","712","80","30","30","1","6","16","163","4393"
"2013","6426","London","Westminster","A40","PU","528500","181100","Orchard St","Regent St","0.5","167","15","204","904","31","6","0","0","0","0","0","7","1161"
"2013","6459","London","Westminster","A41","PU","528000","181700","York St","Portman Sq (north)","0.31","31","66","720","203","149","24","4","5","2","1","1","37","1174"
"2013","6896","London","Westminster","A315","PU","527000","179700","LA Boundary","A4/A3216","1.06","236","446","4337","641","844","314","33","14","3","4","10","378","6646"
"2013","7603","London","Westminster","A3212","PU","530200","179300","A3203","Parliament Square","0.43","1300","604","2401","197","580","142","16","29","0","0","1","188","3969"
"2013","7672","London","Westminster","A4201","PU","528800","181700","A5204","A501","0.5","234","193","1355","205","308","86","8","28","1","0","1","125","2187"
"2013","7934","London","Westminster","A3214","PU","528600","178600","B302","A3213","0.56","223","128","1523","526","265","60","11","9","1","1","0","83","2526"
"2013","8083","London","Westminster","A41","PU","527410","182550","A41","A5205","0.43","63","171","2857","260","486","94","16","14","0","2","5","131","3905"
"2013","8448","London","Westminster","A4","PU","529610","180500","Pall Mall","Piccadilly Circus","0.19","30","51","386","164","148","28","5","1","0","0","0","34","783"
"2013","16108","London","Westminster","A4","PU","530400","180700","Northumberland Ave","A301","0.43","371","137","1507","522","356","82","9","1","0","0","0","92","2615"
"2013","16142","London","Westminster","A302","PU","528600","179500","A3217","A4","0.37","179","180","3118","641","1033","109","18","18","2","4","9","159","5131"
"2013","16435","London","Westminster","A41","PU","527750","182000","A501","A41 Park Rd","0.31","23","48","1079","142","180","33","5","2","2","1","2","45","1493"
"2013","17015","London","Westminster","A404","PU","524000","182440","LA Boundary","A4207","0.68","219","230","3178","293","639","118","21","32","2","5","23","201","4540"
"2013","17567","London","Westminster","A3203","PU","530350","178960","A3212","LA Boundary","0.12","199","89","901","91","211","34","6","1","0","0","1","42","1335"
"2013","17572","London","Westminster","A3212","PU","529800","178030","A3216","A202","0.99","660","844","7271","150","1943","412","45","39","12","18","20","546","10754"
"2013","17574","London","Westminster","A3217","PU","528900","179330","A302","A3214","0.12","65","77","1151","173","273","41","6","6","1","3","3","58","1732"
"2013","17638","London","Westminster","A4201","PU","529100","181000","Piccadilly Circus","A40","0.56","254","207","1946","649","512","114","12","3","2","0","0","131","3444"
"2013","17639","London","Westminster","A4202","PU","528089","180542","A4 Hyde Park Corner","Marble Arch","0.87","201","1306","19892","1954","3965","517","69","90","9","16","43","744","27861"
"2013","17641","London","Westminster","A501","PU","527370","181750","A5/A4209","Marylebone Rd","0.19","45","36","776","63","162","18","4","1","0","0","1","25","1062"
"2013","17691","London","Westminster","A401","PU","529761","180893","Piccadilly Circus","A400","0.31","153","132","864","142","251","80","12","7","0","0","0","99","1488"
"2013","17917","London","Westminster","A3214","PU","528970","179400","A3217","Buckingham Gate","0.19","116","43","867","42","100","23","5","4","0","0","0","32","1084"
"2013","18169","London","Westminster","A5204","PU","528000","181174","A5","A41","0.25","117","60","738","16","112","23","3","1","0","0","0","27","953"
"2013","18454","London","Westminster","A501","PU","528800","182200","A501","A4201","0.12","117","233","2693","117","463","91","11","18","3","6","12","140","3646"
"2013","18478","London","Westminster","A5","PU","526000","182930","B414","A5205","0.81","309","306","3670","267","1037","138","18","6","1","5","6","174","5454"
"2013","18664","London","Westminster","A3214","PU","530000","179686","Horse Guards Road","Parliament Sq","0.19","120","78","1244","1","49","8","1","0","0","0","0","9","1381"
"2013","18738","London","Westminster","A3213","PU","528600","178960","Hobart Place","A3214","0.25","48","27","737","7","85","23","1","1","0","0","0","25","881"
"2013","26114","London","Westminster","A4","PU","529395","180534","St James St","Regent Street/ Picc Circus","0.31","213","157","677","252","237","44","4","1","1","1","0","52","1375"
"2013","26146","London","Westminster","A5","PU","527180","181580","Praed St","A501/A4209","0.12","74","72","1050","108","251","41","2","2","0","0","1","47","1527"
"2013","26429","London","Westminster","A501","PU","527600","181860","Old Marylebone Rd","A41 Gloucester Place","0.25","196","368","5564","179","1423","166","28","28","1","24","35","282","7815"
"2013","26432","London","Westminster","A402","PU","527000","180830","Westbourne Street","Marble Arch","0.68","366","394","5541","340","1241","141","21","9","0","4","6","180","7695"
"2013","26464","London","Westminster","A41","PU","527910","182000","Gloucester Place","Marylebone Rd","0.31","60","70","1092","163","151","36","5","5","2","2","1","51","1527"
"2013","26465","London","Westminster","A41","PU","528030","181100","A40","A5204","0.12","12","21","505","73","72","16","2","1","0","0","1","20","690"
"2013","27236","London","Westminster","A501","PU","528000","182004","Baker St","Park Crescent (mid-junction)","0.5","411","633","9245","493","2035","404","43","85","6","28","47","613","13019"
"2013","27663","London","Westminster","A3212","PU","530150","180000","A302","Northumberland Ave","0.5","428","287","2426","630","565","132","7","3","1","0","1","145","4053"
"2013","27667","London","Westminster","A3217","PU","528340","179000","LA Boundary","Ecclestone St","0.31","210","162","1643","33","205","19","6","4","2","0","0","32","2074"
"2013","27787","London","Westminster","A5205","PU","528000","183640","A41","LA Boundary","0.93","191","196","4719","163","1215","225","26","20","7","4","1","283","6576"
"2013","28121","London","Westminster","A5204","PU","529193","181549","A4201","LA Boundary","0.25","138","130","631","0","275","35","8","0","0","0","0","43","1080"
"2013","28477","London","Westminster","A4","PU","529730","180540","Piccadilly Circus","Pall Mall East","0.25","58","75","874","178","295","70","6","8","0","0","0","86","1507"
